type,orderID,address,city_province_zip,effective_date,municipality_district,structure_type,year_built,gla,num_beds,num_baths,condition,sale_price,sale_date,distance_to_subject,distance_km,num_baths_numeric
property,4761433,Unit 211 2 Lake Drive,"Nova Scotia, Nova Scotia, B4A 1G1",0,0,33,0.14722579889957646,-0.2684377362142406,-0.7742270542163074,2:0,0,-0.5134438574943642,0,0,-0.054811363071893514,2.0
property,4761433,17 Vanier Way,"Nova Scotia, Nova Scotia, B4A 0A5",0,0,114,0.176905744987845,2.731367351028699,1.7389431177297454,3:2,0,0.9182929303817716,0,0,-0.054811363071893514,4.0
property,4761433,Unit 406 647 Bedford Highway,"Nova Scotia, Nova Scotia, B3M 0A5",0,0,33,0.176905744987845,-0.515359468040215,-1.6119504448649917,2:0,0,-0.6818834795974389,0,0,-0.054811363071893514,2.0
property,4761433,17 Rowledge Lane,"Nova Scotia, Nova Scotia, B4A 0J6",0,0,114,0.21977677822645517,1.4218003090230846,0.0634963364323768,2:1,0,0.2565658435482635,0,0,-0.054811363071893514,2.5
property,4761433,29 Shoreview Drive,"Nova Scotia, Nova Scotia, B4A 1V4",0,0,114,0.09116367851062472,-0.15967459243375184,0.901219727081061,2:0,0,0.07609481986639763,0,0,-0.054811363071893514,2.0
property,4761433,Unit 307 36 Southgate Drive,"Nova Scotia, Nova Scotia, B4A 4K8",0,0,33,0.1736079732002596,0.02110738979597946,-0.7742270542163074,2:0,0,-0.2680032652870266,0,0,-0.054811363071893514,2.0
property,4761433,Unit 610 61 Nelsons Landing Boulevard,"Nova Scotia, Nova Scotia, B4A 3X3",0,0,33,0.15382134247474724,-1.0047936150524144,-1.6119504448649917,1:0,0,-0.9164958103838645,0,0,-0.054811363071893514,1.0
property,4761433,Unit 104 80 Waterfront Drive,"Nova Scotia, Nova Scotia, B4A 4E4",0,0,33,0.15382134247474724,-0.29195409162623814,-0.7742270542163074,2:0,0,-0.17656461328821457,0,0,-0.054811363071893514,2.0
property,4761433,Unit 314 120 Southgate Drive,"Nova Scotia, Nova Scotia, B4A 0B1",0,0,33,0.1802035167754304,0.25333139948945543,-0.7742270542163074,2:0,0,-0.17656461328821457,0,0,-0.054811363071893514,2.0
comp,4761446,868 Roshan Dr,Kingston ON K7P 0B2,0,0,34,-6.3955534276698485,-0.17437231456625032,0.0634963364323768,3:0,5,0.3215354120737352,102,110,1.2398496429693557,3.0
comp,4761446,1249 Carfa Cres,Kingston ON K7P 0M7,0,0,34,-6.421935601970532,-0.17437231456625032,0.0634963364323768,3:0,7,1.038606946169682,24,46,-0.5648293351487493,3.0
comp,4761446,891 Safari Dr,Kingston ON K7M 6W2,0,0,34,-6.28672695867953,-0.17437231456625032,0.0634963364323768,2:1,5,0.46350595070346967,27,81,0.2328910827150509,2.5
property,4761446,311 Janette St,"Kingston, Ontario, K7P 0K8",0,0,65,0.17031020141267422,0.11958212808371928,0.0634963364323768,4:0,0,-0.1885960148670056,0,0,-0.054811363071893514,4.0
property,4761446,311 Janette Street,"Kingston, Ontario, K7P 0K8",0,0,67,0.17031020141267422,-0.17437231456625032,0.0634963364323768,0:0,0,-0.1885960148670056,0,0,-0.054811363071893514,0.0
property,4761446,504 BUCKTHORN Dr,"Kingston, Ontario, K7P 0R7",0,0,34,0.17031020141267422,0.4135365707336889,0.0634963364323768,2:1,0,0.4250054656513383,0,0,-0.054811363071893514,2.5
property,4761446,786 HIGH GATE PARK Dr,"Kingston, Ontario, K7M 5Z8",0,0,34,0.17031020141267422,-0.17437231456625032,0.0634963364323768,2:0,0,-0.40516124328524467,0,0,-0.054811363071893514,2.0
property,4761446,504 BUCKTHORN Drive,"Kingston, Ontario, K7P 0R7",0,0,40,0.17031020141267422,0.4135365707336889,0.0634963364323768,0:0,0,0.4250054656513383,0,0,-0.054811363071893514,0.0
property,4761446,786 HIGH GATE PARK Drive,"Kingston, Ontario, K7M 5Z8",0,0,53,0.17031020141267422,-0.17437231456625032,0.0634963364323768,0:0,0,-0.40516124328524467,0,0,-0.054811363071893514,0.0
property,4761446,784 Downing St,"Kingston, Ontario, K7M 5N2",0,0,34,0.17031020141267422,-0.24786092522874273,1.7389431177297454,2:0,0,-0.23070592039277432,0,0,-0.054811363071893514,2.0
property,4761446,784 Downing Street,"Kingston, Ontario, K7M 5N2",0,0,54,0.17031020141267422,-0.17437231456625032,0.901219727081061,0:0,0,-0.23070592039277432,0,0,-0.054811363071893514,0.0
property,4761446,657 Gwen Ave,"Kingston, Ontario, K7P 0M2",0,0,34,0.17031020141267422,0.8544682347086433,0.901219727081061,3:1,0,0.3455982152313173,0,0,-0.054811363071893514,3.5
property,4761446,657 Gwen Avenue,"Kingston, Ontario, K7P 0M2",0,0,40,0.17031020141267422,1.2219112880211054,0.901219727081061,0:0,0,0.3455982152313173,0,0,-0.054811363071893514,0.0
property,4761446,1341 TREMONT Dr,"Kingston, Ontario, K7P 0M5",0,0,65,0.17031020141267422,0.19307073874621167,0.0634963364323768,3:0,0,-0.21747378493641992,0,0,-0.054811363071893514,3.0
property,4761446,1341 TREMONT Drive,"Kingston, Ontario, K7P 0M5",0,0,67,0.17031020141267422,0.21364754973170955,0.0634963364323768,0:0,0,-0.21747378493641992,0,0,-0.054811363071893514,0.0
property,4761446,1028 Bauder Cres,"Kingston, Ontario, K7P 1M6",0,0,34,-6.306513589405043,-0.7622811998661896,-0.7742270542163074,2:0,0,-0.2920660684446087,0,0,-0.054811363071893514,2.0
property,4761446,1040 Earnhart St,"Kingston, Ontario, K7P 3B9",0,0,34,0.17031020141267422,0.4870251813961813,0.0634963364323768,4:0,0,0.18437743407551713,0,0,-0.054811363071893514,4.0
property,4761446,1028 Bauder Crescent,"Kingston, Ontario, K7P 1M6",0,0,49,0.17031020141267422,-0.7622811998661896,0.0634963364323768,0:0,0,-0.2920660684446087,0,0,-0.054811363071893514,0.0
property,4761446,1040 Earnhart Street,"Kingston, Ontario, K7P 3B9",0,0,40,0.17031020141267422,0.4870251813961813,0.0634963364323768,0:0,0,0.18437743407551713,0,0,-0.054811363071893514,0.0
property,4761446,1319 Turnbull Way,"Kingston, Ontario, K7P 0T3",0,0,40,0.17031020141267422,1.2219112880211054,0.901219727081061,0:0,0,0.1964088356543082,0,0,-0.054811363071893514,0.0
property,4761446,994 WESTMINSTER Place,"Kingston, Ontario, K7P 1R1",0,0,40,0.17031020141267422,0.2724384382617035,0.0634963364323768,0:0,0,-0.1645332117094235,0,0,-0.054811363071893514,0.0
property,4761446,728 Sussex Blvd,"Kingston, Ontario, K7M 5B1",0,0,34,0.17031020141267422,-0.17437231456625032,0.0634963364323768,2:0,0,-0.1645332117094235,0,0,-0.054811363071893514,2.0
property,4761446,728 Sussex Boulevard,"Kingston, Ontario, K7M 5B1",0,0,53,0.17031020141267422,-0.17437231456625032,0.0634963364323768,0:0,0,-0.1645332117094235,0,0,-0.054811363071893514,0.0
property,4761446,Unit 51 - 808 Datzell Lane,"Kingston, Ontario, K7M 7R6",0,0,23,0.17031020141267422,-0.4683267572162199,0.0634963364323768,0:0,0,-0.69391488117623,0,0,-0.054811363071893514,0.0
property,4761446,1126 Dunham St,"Kingston, Ontario, K7P 2L4",0,0,34,0.17031020141267422,1.883308783983537,0.0634963364323768,3:0,0,0.6536020956483684,0,0,-0.054811363071893514,3.0
property,4761446,983 Westminster Place,"Kingston, Ontario, K7P 1R1",0,0,122,0.17031020141267422,0.4444017872119357,1.7389431177297454,1:1,0,-0.22132142716131728,0,0,-0.054811363071893514,1.5
property,4761446,1126 Dunham Street,"Kingston, Ontario, K7P 2L4",0,0,44,0.17031020141267422,1.9567973946460293,1.7389431177297454,0:0,0,0.6536020956483684,0,0,-0.054811363071893514,0.0
property,4761446,1311 Turnbull Way,"Kingston, Ontario, K7P 0T3",0,0,40,0.17031020141267422,1.9567973946460293,1.7389431177297454,0:0,0,0.3046914498634277,0,0,-0.054811363071893514,0.0
property,4761446,871 Crestwood Ave,"Kingston, Ontario, K7P 1S7",0,0,34,-6.306513589405043,1.9567973946460293,0.901219727081061,2:0,0,0.14828322933914398,0,0,-0.054811363071893514,2.0
property,4761446,871 Crestwood Avenue,"Kingston, Ontario, K7P 1S7",0,0,40,0.17031020141267422,1.9567973946460293,0.901219727081061,0:0,0,0.14828322933914398,0,0,-0.054811363071893514,0.0
property,4761446,1438 Monarch Dr,"Kingston, Ontario, K7P 0R9",0,0,65,-6.405446743032605,0.4870251813961813,0.0634963364323768,3:0,0,-0.20183055660367577,0,0,-0.054811363071893514,3.0
property,4761446,1438 Monarch Drive,"Kingston, Ontario, K7P 0R9",0,0,67,0.17031020141267422,0.4870251813961813,0.0634963364323768,0:0,0,-0.20183055660367577,0,0,-0.054811363071893514,0.0
property,4761446,792 Safari Dr,"Kingston, Ontario, K7M 6X9",0,0,34,-6.306513589405043,-0.12293028710250564,0.0634963364323768,2:0,0,-0.06346943844757863,0,0,-0.054811363071893514,2.0
property,4761446,Unit E42 - 1348 Turnbull Way,"Kingston, Ontario, K7P 2V6",0,0,40,0.17031020141267422,1.2219112880211054,0.901219727081061,0:0,0,0.46106357618297505,0,0,-0.054811363071893514,0.0
property,4761446,1458 Monarch Drive,"Kingston, Ontario, K7P 0R8",0,0,67,0.17031020141267422,-0.17437231456625032,0.0634963364323768,0:0,0,-0.3570356369700804,0,0,-0.054811363071893514,0.0
property,4761446,1393 MONARCH Dr,"Kingston, Ontario, K7P 0S1",0,0,34,0.17031020141267422,0.4870251813961813,0.901219727081061,3:0,0,0.29266004828463665,0,0,-0.054811363071893514,3.0
property,4761446,1393 MONARCH Drive,"Kingston, Ontario, K7P 0S1",0,0,40,0.17031020141267422,0.4870251813961813,0.901219727081061,0:0,0,0.29266004828463665,0,0,-0.054811363071893514,0.0
property,4761446,1097 Craig Lane,"Kingston, Ontario, K7M 7W6",0,0,24,0.17031020141267422,-0.17437231456625032,0.0634963364323768,0:0,0,-0.501412455915573,0,0,-0.054811363071893514,0.0
property,4761446,1512 Crimson Cres,"Kingston, Ontario, K7P 0H4",0,0,0,-6.405446743032605,0.4870251813961813,0.0634963364323768,4:0,0,-0.003312430553623345,0,0,-0.054811363071893514,4.0
property,4761446,1512 Crimson Crescent,"Kingston, Ontario, K7P 0H4",0,0,40,0.17031020141267422,0.4870251813961813,0.0634963364323768,0:0,0,-0.003312430553623345,0,0,-0.054811363071893514,0.0
property,4761446,269 HOLDEN Street,"Kingston, Ontario, K7P 0L1",0,0,40,0.17031020141267422,1.2219112880211054,0.901219727081061,0:0,0,0.1362518277603529,0,0,-0.054811363071893514,0.0
property,4761446,1287 Leyton Avenue,"Kingston, Ontario, K7P 0C2",0,0,49,0.17031020141267422,-0.17437231456625032,0.901219727081061,0:0,0,0.1121890246027708,0,0,-0.054811363071893514,0.0
property,4761446,781 Downing Street,"Kingston, Ontario, K7M 5N3",0,0,54,0.17031020141267422,0.4870251813961813,0.901219727081061,0:0,0,-0.21386195818246684,0,0,-0.054811363071893514,0.0
property,4761446,1174 ROSELAWN Place,"Kingston, Ontario, K7P 2V2",0,0,40,0.17031020141267422,0.4870251813961813,0.0634963364323768,0:0,0,0.16031463091793502,0,0,-0.054811363071893514,0.0
property,4761446,1105 Dunham Street,"Kingston, Ontario, K7P 2K2",0,0,49,0.17031020141267422,-0.17437231456625032,0.901219727081061,0:0,0,-0.05625059750030399,0,0,-0.054811363071893514,0.0
property,4761446,792 Clark Crescent,"Kingston, Ontario, K7M 6J4",0,0,47,0.17031020141267422,-0.17437231456625032,0.0634963364323768,0:0,0,-0.5717961551515007,0,0,-0.054811363071893514,0.0
property,4761446,1507 Berkshire Drive,"Kingston, Ontario, K7P 0S7",0,0,124,0.22307455001404056,1.4247398534495843,0.901219727081061,4:1,0,0.2613784041797799,0,0,-0.054811363071893514,4.5
property,4761446,Unit E56 - 1355 Turnbull Way,"Kingston, Ontario, K7P 2V6",0,0,40,0.17031020141267422,1.2219112880211054,0.901219727081061,0:0,0,0.3403284613398068,0,0,-0.054811363071893514,0.0
property,4761446,1034 Craig Lane,"Kingston, Ontario, K7M 7R8",0,0,23,0.17031020141267422,-0.4683267572162199,0.0634963364323768,0:0,0,-0.6337578732822747,0,0,-0.054811363071893514,0.0
property,4761446,1205 Westbrook Road,"Kingston, Ontario, K7P 2V3",0,0,47,0.17031020141267422,-0.7622811998661896,0.0634963364323768,0:0,0,-0.38109844012766253,0,0,-0.054811363071893514,0.0
property,4761446,1070 Dillingham Street,"Kingston, Ontario, K7P 2P4",0,0,53,0.17031020141267422,-0.17437231456625032,0.0634963364323768,0:0,0,-0.0324284223742977,0,0,-0.054811363071893514,0.0
property,4761446,913 Lancaster Drive,"Kingston, Ontario, K7P 1R8",0,0,40,0.17031020141267422,0.7074910133836585,1.7389431177297454,0:0,0,0.23250304039068137,0,0,-0.054811363071893514,0.0
property,4761446,767 Downing Street,"Kingston, Ontario, K7M 5N1",0,0,47,0.17031020141267422,-0.17437231456625032,0.0634963364323768,0:0,0,-0.24450112544301614,0,0,-0.054811363071893514,0.0
property,4761446,Unit 90 - 857 Datzell Lane S,"Kingston, Ontario, K7M 7P9",0,0,24,0.17031020141267422,-0.17437231456625032,0.0634963364323768,0:0,0,-0.6931929970815025,0,0,-0.054811363071893514,0.0
property,4761446,897 Lancaster Drive,"Kingston, Ontario, K7P 1R8",0,0,53,0.17031020141267422,0.4870251813961813,0.901219727081061,0:0,0,-0.008124991185139768,0,0,-0.054811363071893514,0.0
property,4761446,1239 Katharine Crescent,"Kingston, Ontario, K7P 2T8",0,0,40,0.17031020141267422,0.4870251813961813,0.901219727081061,0:0,0,0.23250304039068137,0,0,-0.054811363071893514,0.0
property,4761446,969 Mona Drive,"Kingston, Ontario, K7P 2J5",0,0,40,0.17031020141267422,1.9567973946460293,0.901219727081061,0:0,0,0.1121890246027708,0,0,-0.054811363071893514,0.0
property,4761446,1220 Humberside Drive,"Kingston, Ontario, K7P 2P3",0,0,40,0.17031020141267422,1.2219112880211054,1.7389431177297454,0:0,0,0.5417100609656115,0,0,-0.054811363071893514,0.0
property,4761446,1351 Ottawa Street,"Kingston, Ontario, K7P 0T5",0,0,40,0.17031020141267422,1.2219112880211054,0.0634963364323768,0:0,0,0.5932044597228372,0,0,-0.054811363071893514,0.0
property,4761446,1246 Carmil Boulevard,"Kingston, Ontario, K7M 5Z3",0,0,49,0.17031020141267422,-0.7622811998661896,0.0634963364323768,0:0,0,-0.17656461328821457,0,0,-0.054811363071893514,0.0
property,4761446,1511 CRIMSON Crescent,"Kingston, Ontario, K7P 0H4",0,0,40,0.17031020141267422,-0.17437231456625032,0.0634963364323768,0:0,0,-0.08031340065788611,0,0,-0.054811363071893514,0.0
property,4761446,382 BUCKTHORN Drive,"Kingston, Ontario, K7P 0R8",0,0,67,0.17031020141267422,-0.17437231456625032,0.0634963364323768,0:0,0,-0.2752221062343012,0,0,-0.054811363071893514,0.0
property,4761446,1173 Bentley Terrace,"Kingston, Ontario, K7P 2M1",0,0,40,0.17031020141267422,1.2219112880211054,0.901219727081061,0:0,0,0.5573508830180399,0,0,-0.054811363071893514,0.0
property,4761446,410 Buckthorn Drive,"Kingston, Ontario, K7P 0V6",0,0,67,0.17031020141267422,0.4870251813961813,0.0634963364323768,0:0,0,-0.17656461328821457,0,0,-0.054811363071893514,0.0
property,4761446,691 HIGH GATE PARK Drive,"Kingston, Ontario, K7M 5Z7",0,0,47,0.17031020141267422,-0.17437231456625032,0.901219727081061,0:0,0,-0.10437620381546822,0,0,-0.054811363071893514,0.0
property,4761446,1149 Hudson Drive,"Kingston, Ontario, K7M 5L5",0,0,36,0.17031020141267422,0.4870251813961813,0.901219727081061,0:0,0,-0.0370003549742383,0,0,-0.054811363071893514,0.0
property,4761446,1065 Woodhaven Drive,"Kingston, Ontario, K7P 0H7",0,0,40,0.17031020141267422,0.4870251813961813,0.0634963364323768,0:0,0,0.16031463091793502,0,0,-0.054811363071893514,0.0
property,4761446,731 Downing Street,"Kingston, Ontario, K7M 5N1",0,0,61,0.17031020141267422,-0.17437231456625032,2.5766665083784295,0:0,0,-0.032187794342721884,0,0,-0.054811363071893514,0.0
property,4761446,528 Beth Crescent,"Kingston, Ontario, K7P 0K9",0,0,40,0.17031020141267422,-0.17437231456625032,0.0634963364323768,0:0,0,-0.1404704085518414,0,0,-0.054811363071893514,0.0
property,4761446,1063 Basswood Place,"Kingston, Ontario, K7P 1K4",0,0,108,0.17031020141267422,-0.7622811998661896,0.0634963364323768,0:0,0,-0.4171926448640357,0,0,-0.054811363071893514,0.0
property,4761446,1349 Tremont Drive,"Kingston, Ontario, K7P 0M5",0,0,67,0.17031020141267422,0.4870251813961813,0.0634963364323768,0:0,0,-0.1885960148670056,0,0,-0.054811363071893514,0.0
property,4761446,Unit Lot E73 - 1321 TURNBULL Way,"Kingston, Ontario, K7P 0T3",0,0,40,0.17031020141267422,0.4870251813961813,0.0634963364323768,0:0,0,0.1362518277603529,0,0,-0.054811363071893514,0.0
property,4761446,1203 Carfa Crescent,"Kingston, Ontario, K7P 0N2",0,0,108,0.17031020141267422,0.4870251813961813,0.0634963364323768,0:0,0,-0.11109694473738091,0,0,-0.054811363071893514,0.0
property,4761446,1288 Westbrook Road,"Kingston, Ontario, K7P 2V4",0,0,49,0.17031020141267422,-0.17437231456625032,0.901219727081061,0:0,0,0.08812622144518868,0,0,-0.054811363071893514,0.0
property,4761446,958 Chancery Street,"Kingston, Ontario, K7P 1R3",0,0,40,0.17031020141267422,1.2219112880211054,0.901219727081061,0:0,0,0.037594334814266245,0,0,-0.054811363071893514,0.0
property,4761446,1110 Dunham Street,"Kingston, Ontario, K7P 2L4",0,0,40,0.17031020141267422,0.4870251813961813,0.901219727081061,0:0,0,0.20844023723309926,0,0,-0.054811363071893514,0.0
comp,4759647,209 Glen Arbour Way,Hammonds Plains NS B4B 1T5,0,0,34,0.17031020141267422,-0.17437231456625032,-0.7742270542163074,2:1,7,0.6415706940695773,119,88,0.4682839929043689,2.5
comp,4759647,1 Virginia Dr,Hammonds Plains NS B4B 1S5,0,0,34,0.17031020141267422,-0.17437231456625032,0.901219727081061,2:1,5,0.06887597891912299,83,159,5.660005400968773,2.5
comp,4759647,1693 White Hills Run,Hammonds Plains NS B4B 1W1,0,0,34,0.17031020141267422,-0.17437231456625032,0.0634963364323768,2:1,5,-0.181377173919731,77,150,3.3453084507738122,2.5
property,4759647,597 Lucasville Road,"Nova Scotia, Nova Scotia, B4B 1R9",0,0,114,-0.05393828014313268,-0.6285319284604534,0.0634963364323768,1:0,0,-0.6626332370713732,0,0,-0.054811363071893514,1.0
property,4759647,15 Byblos Road,"Nova Scotia, Nova Scotia, B4B 1Y1",0,0,114,0.17031020141267422,-0.6241226118207038,0.0634963364323768,2:0,0,-0.19461171565640115,0,0,-0.054811363071893514,2.0
property,4759647,10 Anahid Drive,"Nova Scotia, Nova Scotia, B4B 1L9",0,0,114,0.16371465783750344,-0.29195409162623814,0.901219727081061,2:0,0,-0.15009552981487423,0,0,-0.054811363071893514,2.0
property,4759647,8 Terradore Lane,"Nova Scotia, Nova Scotia, B4B 1S7",0,0,114,0.1736079732002596,1.0896317888286189,0.901219727081061,2:1,0,0.04601631591941999,0,0,-0.054811363071893514,2.5
property,4759647,44 Kingswood Drive,"Nova Scotia, Nova Scotia, B4B 1K3",0,0,114,0.15052357068716185,-0.10970233718325702,0.901219727081061,2:0,0,-0.2487530227609609,0,0,-0.054811363071893514,2.0
property,4759647,Unit 843 180 Waynesboro Avenue,"Nova Scotia, Nova Scotia, B4B 1X8",0,0,114,0.17031020141267422,1.1322551830128647,1.7389431177297454,4:0,0,1.972773090353335,0,0,-0.054811363071893514,4.0
property,4759647,192 Ballybunion Run,"Nova Scotia, Nova Scotia, B4B 0E7",0,0,33,0.1900968321381866,0.05050283406097642,0.0634963364323768,2:1,0,-0.5615694638095283,0,0,-0.054811363071893514,2.5
property,4759647,588 Sandwick Drive,"Nova Scotia, Nova Scotia, B4B 0H4",0,0,114,0.20988346286369897,3.9659760101585713,0.901219727081061,3:1,0,3.938174726658327,0,0,-0.054811363071893514,3.5
property,4759647,82 Glen Arbour Way,"Nova Scotia, Nova Scotia, B4B 1T4",0,0,114,0.15711911426233263,1.099920194321368,0.901219727081061,3:0,0,0.2204716388118903,0,0,-0.054811363071893514,3.0
property,4759647,683 Sandwick Drive,"Nova Scotia, Nova Scotia, B4B 0H3",0,0,114,0.17031020141267422,3.069414960076164,0.901219727081061,2:1,0,1.3081103415346018,0,0,-0.054811363071893514,2.5
property,4759647,174 Ballybunion Run,"Nova Scotia, Nova Scotia, B4B 0E7",0,0,33,0.19669237571335738,0.07548896168622383,0.0634963364323768,3:0,0,-0.3931298417064536,0,0,-0.054811363071893514,3.0
property,4759647,11 Nicholas Drive,"Nova Scotia, Nova Scotia, B4B 1M9",0,0,114,0.14392802711199107,-0.2037677588312473,0.901219727081061,2:0,0,-0.032187794342721884,0,0,-0.054811363071893514,2.0
property,4759647,24 Brenda Drive,"Nova Scotia, Nova Scotia, B4B 1J9",0,0,114,0.13073693996164948,1.5188052750975747,1.7389431177297454,3:1,0,0.6175078909119952,0,0,-0.054811363071893514,3.5
property,4759647,Unit 332 70 Twinflower Lane,"Nova Scotia, Nova Scotia, B4E 0W1",0,0,114,0.23626563716438212,0.05785169512722566,0.901219727081061,3:0,0,0.3768798593361741,0,0,-0.054811363071893514,3.0
property,4759647,53 George Samuel Drive,"Nova Scotia, Nova Scotia, B4B 1L9",0,0,114,0.15052357068716185,0.5134810812346785,0.0634963364323768,2:1,0,-0.27281582591854303,0,0,-0.054811363071893514,2.5
property,4759647,314 Carmel Crescent,"Nova Scotia, Nova Scotia, B3Z 1P2",0,0,114,0.17031020141267422,0.8926823122531393,0.901219727081061,3:1,0,0.4015442325726957,0,0,-0.054811363071893514,3.5
property,4759647,411 Kingswood Drive,"Nova Scotia, Nova Scotia, B4B 1M2",0,0,114,0.15711911426233263,-0.1244000593157555,0.901219727081061,2:0,0,0.003906410393651289,0,0,-0.054811363071893514,2.0
property,4759647,1192 Mccabe Lake Drive,"Nova Scotia, Nova Scotia, B4E 0P3",0,0,114,0.22307455001404056,0.9103195788121375,1.7389431177297454,3:1,0,1.411580395112205,0,0,-0.054811363071893514,3.5
property,4759647,263 Sandy Run,"Nova Scotia, Nova Scotia, B4B 1X9",0,0,114,0.17031020141267422,1.2968696708968475,0.901219727081061,3:1,0,2.013150474051758,0,0,-0.054811363071893514,3.5
property,4759647,82 Sixth Street,"Nova Scotia, Nova Scotia, B4B 1R3",0,0,114,0.051590417059599984,-0.815192999543184,0.0634963364323768,1:0,0,-1.0259815647508632,0,0,-0.054811363071893514,1.0
property,4759647,739 Lucasville Road,"Nova Scotia, Nova Scotia, B4B 1R7",0,0,114,0.14392802711199107,-1.095919492273905,-0.7742270542163074,2:0,0,-0.705946282755021,0,0,-0.054811363071893514,2.0
property,4759647,Unit 32 Timber Lane,"Nova Scotia, Nova Scotia, B4E 0T9",0,0,114,0.23626563716438212,2.488854935842474,1.7389431177297454,4:2,0,3.938174726658327,0,0,-0.054811363071893514,5.0
property,4759647,1 Grandview Court,"Nova Scotia, Nova Scotia, B4B 1K6",0,0,114,0.13733248353682026,1.4541352977145812,0.0634963364323768,2:1,0,0.4250054656513383,0,0,-0.054811363071893514,2.5
property,4759647,9 Norman Boulevard,"Nova Scotia, Nova Scotia, B4B 1N5",0,0,114,0.14392802711199107,-0.6887925892036971,0.0634963364323768,1:1,0,-0.2246902196033788,0,0,-0.054811363071893514,1.5
property,4759647,33 Timber Lane,"Nova Scotia, Nova Scotia, B4E 0N5",0,0,114,0.22967009358921134,1.1587110828513618,0.0634963364323768,2:1,0,0.3046914498634277,0,0,-0.054811363071893514,2.5
property,4759647,1693 White Hills Run,"Nova Scotia, Nova Scotia, B4B 1W1",0,0,114,0.17031020141267422,0.3606247710566943,0.0634963364323768,2:1,0,-0.181377173919731,0,0,-0.054811363071893514,2.5
property,4759647,77 Carnoustie Drive,"Nova Scotia, Nova Scotia, B4B 0E5",0,0,33,0.17031020141267422,0.11370303923071988,0.901219727081061,3:0,0,-0.27281582591854303,0,0,-0.054811363071893514,3.0
property,4759647,264 Sandwick Drive,"Nova Scotia, Nova Scotia, B4B 1W1",0,0,114,0.16371465783750344,1.264534682205351,0.901219727081061,3:1,0,1.9397589244211324,0,0,-0.054811363071893514,3.5
property,4759647,28 Byblos Road,"Nova Scotia, Nova Scotia, B4B 1Y1",0,0,114,0.20328791928852818,0.2724384382617035,0.0634963364323768,2:1,0,0.30950401049494414,0,0,-0.054811363071893514,2.5
property,4759647,1 Virginia Drive,"Nova Scotia, Nova Scotia, B4B 1S5",0,0,114,0.14722579889957646,1.358600103853341,0.901219727081061,2:1,0,0.06887597891912299,0,0,-0.054811363071893514,2.5
property,4759647,64 Zaffre Drive,"Nova Scotia, Nova Scotia, B4E 0P5",0,0,114,0.17031020141267422,0.6281233138681667,0.0634963364323768,2:0,0,0.328513624989434,0,0,-0.054811363071893514,2.0
property,4759647,Unit 408 451 Everwood Avenue,"Nova Scotia, Nova Scotia, B3Z 0J6",0,0,114,0.17031020141267422,0.43558315393243663,1.7389431177297454,3:0,0,0.5691416565652552,0,0,-0.054811363071893514,3.0
property,4759647,151 Bonsai Drive,"Nova Scotia, Nova Scotia, B4B 0M5",0,0,114,0.22307455001404056,0.013758528729730221,0.901219727081061,3:0,0,0.16031463091793502,0,0,-0.054811363071893514,3.0
property,4759647,1142 Mccabe Lake Drive,"Nova Scotia, Nova Scotia, B4E 0P4",0,0,114,0.22637232180162595,2.1875516321262554,1.7389431177297454,3:1,0,1.7725224424759367,0,0,-0.054811363071893514,3.5
property,4759647,55 Twinflower Lane,"Nova Scotia, Nova Scotia, B4E 0W1",0,0,114,0.23626563716438212,0.05785169512722566,0.901219727081061,3:0,0,0.3227385522316143,0,0,-0.054811363071893514,3.0
property,4759647,Unit 436  Everwood Avenue,"Nova Scotia, Nova Scotia, B3Z 0J6",0,0,114,0.17031020141267422,0.6825048857584111,0.901219727081061,3:1,0,0.6413300660380015,0,0,-0.054811363071893514,3.5
property,4759647,1452 Lucasville Road,"Nova Scotia, Nova Scotia, B4B 1P7",0,0,114,0.08456813493545394,-0.45950812393672086,0.0634963364323768,2:0,0,-0.33778539444401473,0,0,-0.054811363071893514,2.0
property,4759647,32 Magenta Drive,"Nova Scotia, Nova Scotia, B4E 0S2",0,0,114,0.21647900643886975,1.332144204014844,0.901219727081061,3:1,0,0.6175078909119952,0,0,-0.054811363071893514,3.5
property,4759647,627 Magenta Drive,"Nova Scotia, Nova Scotia, B4E 0M7",0,0,114,0.22307455001404056,-0.01416714332201689,0.0634963364323768,3:0,0,0.2409250214958351,0,0,-0.054811363071893514,3.0
property,4759647,Unit 114 20 Hammonds Plains Road,"Nova Scotia, Nova Scotia, B4B 0S1",0,0,33,0.12084362459889329,-0.7328857556011926,-0.7742270542163074,1:0,0,-0.8864173064368869,0,0,-0.054811363071893514,1.0
property,4759647,2101 Larry Uteck Boulevard,"Nova Scotia, Nova Scotia, B4B 1E2",0,0,114,0.02850601454650221,-0.6050155730484558,0.0634963364323768,2:0,0,-0.5663820244410448,0,0,-0.054811363071893514,2.0
property,4759647,6 Juniper Terrace,"Nova Scotia, Nova Scotia, B3Z 1J6",0,0,114,0.13403471174923487,-0.034743954307514764,1.7389431177297454,3:0,0,-0.20062741644579668,0,0,-0.054811363071893514,3.0
property,4759647,20 Paula Drive,"Nova Scotia, Nova Scotia, B3Z 1J5",0,0,114,0.13073693996164948,-0.11411165382300656,0.0634963364323768,3:0,0,-0.1075043682259539,0,0,-0.054811363071893514,3.0
